"id","title","startYear","endYear","abstract"
661099,"Macrophage proliferation and ontogeny in murine models of atherosclerosis","2016","2018","Atherosclerosis is a slowly progressing inflammatory disease that underlies some of the most common causes of death in western society. The central role of macrophages throughout its pathogenesis makes this cell an eminent target for therapeutic intervention. Recent studies have subverted the classical view that atherosclerotic plaque macrophages mainly originate from recruited circulating monocytes, launching the new notion that macrophages could also be derived from clonal expansion of resident macrophages or even trans-differentiated vascular smooth muscle cells. The relative importance of these mechanisms to the pathogenesis remains however unclear, due to a lack of adequate animal models that allow assessing this question.
In this project, I introduce a recently developed fate mapping model, the LysMCre-Ubow\/\ mouse, into the atherosclerosis field to conclusively identify regions within the plaque that were formed through local proliferation rather than monocyte recruitment. Apart from quantifying its relative contribution to plaque growth during disease progression and regression, I will furthermore characterize the localization, transcriptional activity and the lipidic makeup of these proliferated cells versus invaded monocytes. 
In a second part of this project, I will deploy adoptive bone marrow transfers from WT to Ubow mice and vice versa as a model to quantify intraplaque myeloid versus stromal-cell derived macrophages. I will compare proliferative capacity, phenotype, transcriptomics and lipidomics of these two subsets and link this information to their functionality.
With this strategy I will be the first to reveal the impact of the three macrophage accumulation mechanisms throughout the disease course, to couple this to their function and to exploit this knowledge for targeted experimental therapeutic interventions."
661588,"Predicting Cardiotoxicity Induced by Kinase Inhibitors: From Systems Biology to Systems Pharmacology","2015","2018","Kinase inhibitors (KIs) are a major class of highly effective anti-cancer drugs. Unfortunately, therapeutic use of KIs is often associated with cardiotoxicity (CT), a serious adverse condition which limits their use. This fellowship aims to develop mathematical systems pharmacology models for KI-induced CT. These models will be used to identify predictive CT signatures that will allow to decrease CT risk of new KIs. This innovative multi-disciplinary approach consists of integrating mathematical systems pharmacology modelling, with state-of-the-art experimental data generation. To this aim, KIs with different magnitudes of CT will be selected based on clinical adverse event databases. Human cardiomyocytes derived from pluripotent stem cells will then be treated with the selected KIs and in combination with CT modifying drugs. The effect of these treatments on changes on untargeted mRNA and protein expression will be measured and then analyzed using network modelling. This approach allows identification of key regulatory proteins. The selected proteins will then be quantified over time along with cardiomyocyte health markers. With this data, dynamical models will be developed to capture the relationship between exposure to KIs and the effects on protein expression and cardiomyocyte health over time. Ultimately these models will allow generation of predictive network-based dynamically-weighted signatures for CT.
The fellow aims to establish himself as independent researcher in systems pharmacology. Training in state-of-the-art computational and experimental technologies at the leading systems pharmacology group at Mount Sinai in New York will fundamentally strengthen and broaden the experience of the fellow. This project will significantly contribute consolidate the career track of the fellow, foster future collaboration between Mount Sinai and Leiden University, and disseminate training in Europe."
692671,"Empowering expectations for health and disease: Development of a pioneering training tool","2016","2018","Expectations about health and disease are known to directly affect health and treatment outcomes. In the EXPECT-HEALTH project, my research group is unravelling the central mechanisms of how expectations affect immune and endocrine responses and related health outcomes, through the use of pioneering multidisciplinary methods in healthy and clinical populations. Ultimate goal of gaining this knowledge is to apply it in innovative therapeutic interventions. 

In order to reach this goal, an innovative multimodal training tool based on the dual expectancy learning approach (including implicit and explicit processes) proposed in the EXPECT-HEAL-TH project will be developed and brought to the pre-demonstration phase, making optimal use of new technology including implicit and explicit methods in the area of eHealth and serious gaming. I propose this proof of concept, termed TRAIN-HEAL-TH, to facilitate the design and development process in 4 stages: 1) development of innovative training tools, 2) usability and functionality testing of multimodal training tools, 3) pilot feasibility testing of multimodal training tools in relevant target populations and improving training tools based on pilot testing, and 4) evaluation of potential commercialisation opportunities. 

This interdisciplinary, cross-boundary project aims to design a training tool that can be applied in healthy as well as clinical populations. The development process, including potential professional commercialisation opportunities, will be facilitated and evaluated in this study using state of the art knowledge within the field of eHealth and serious gaming. The project will result in a multimodal training tool that may be tailored to individual target populations for disease prevention and improvement of health outcomes. For the first time, the theoretical underpinnings of EXPECT-HEAL-TH are translated into innovative therapeutic tools that have potential for a broad range of societal and economic benefits."
693039,"Development of a potent dual GCS/GBA2 inhibitor as a best in class Gaucher therapeutic","2016","2018","Gaucher disease (GD) is an autosomal recessive disorder caused by deficient activity of acid glucosylceramidase (GBA1). Most patients feature a non-neuronopathic (type 1) course of disease and are treated by either enzyme replacement therapy (ERT – administration of recombinant GBA1) or substrate reduction therapy (SRT – treatment with the iminosugar, Zavesca or the ceramide mimic, Eliglustat – inhibitors of glucosylceramide synthase (GCS)). These therapeutic agents do not prevent neurological symptoms in patients suffering from neuronopathic Gaucher forms (types 2/3) and there is thus an unmet medical need for these patients. Potent GCS inhibitors reduce glucosylceramide (GlcCer), the substrate of GBA and the storage material in Gaucher, and also higher glycosphingolipids including gangliosides and globosides, the causative storage materials in Tay-Sachs disease, GM1 gangliosidosis and Fabry disease. We have found a highly attractive lead, BiPheDNM 7 (Figure C below), which we plan to further develop towards a phase I/II clinical candidate. This proof of concept project will result in a packet comprising this lead molecule, accompanied by all the relevant data and tools to start phase I/II clinical development together with a pharmaceutical partner."
693623,"Development of an Anger Regulation Tool for Hand-Held Devices","2017","2018","Our research team at the Amsterdam Emotion regulation Lab (emotionregulationlab.com) has recently established that avoidance movements can lower anger and aggression among individuals with chronic anger management problems. Building on and extending these findings, we propose to develop, test, and market an interactive application that runs on mobile devices such as smart phones and tablets. This Anger Reduction Tool (ART) will consist of a ‘serious game’ that trains people to make avoidance movements to angry faces. The ART will be commercialized through a freemium model, such that it will be made freely available, while users can purchase additional functionalities using bio- and neuro-feedback modules. The ART will be marketed to mental health professionals with clients who are not willing or able to respond to traditional cognitive interventions, such as high school children or lower-educated violent offenders. By harnessing the possibilities of smart technology, the ART allows people to become co-managers of their (mental) health and well-being."
701883,"Trauma Studies in the Digital Age: The Impact of Social Media on Trauma Processing in Life Narratives and in Trauma Literature: the Case of Hungary","2016","2018","The aim of the TRAPRODIG project is to analyse cultural and literary trauma processing in the framework of digital memory studies, particularly in relation to the similarities and differences of collective trauma processing and trauma literature in modern democracies and dictatorships; with a special trans-cultural focus on the case of Hungary as a post-socialist country with unresolved twentieth century collective traumas and on life narratives of Hungarian migrants in Europe, especially in the United Kingdom.
The interdisciplinary scientific goal of the project is to introduce the concept of “digital (cultural and literary) trauma processing” and develop the scientific field of “digital trauma studies” at the intersection of digital memory studies and cultural trauma studies; based on the outcomes of the two way knowledge transfer in the training-through research of the applicant, who is an expert on literary and cultural trauma studies, at the leading research centre of cultural and digital memory studies at the University of Amsterdam.
The TRAPRODIG project is of clear relevance to the Marie Sklodowska-Curie actions programme as it will contribute to a better understanding of the link of current cultural developments to the collective traumas of the past in post-socialist countries; it draws attention to the voices of contemporary migrants within the European cultural framework; and it will also add significantly to the mapping of trauma literature and life narratives in Europe by analysing how the 21st century digital environment influences both personal and collective trauma processing in local, national and trans-national communities within Europe."
702139,"Interactions between von Neumann algebras and quantum algebras","2016","2018","During his construction of a solid mathematical theory behind - the at that time completely new - quantum mechanics, von Neumann introduced his eponymous algebras to describe observable quantities. These “von Neumann algebras” became a basic tool in various other branches of mathematics, including Lie theory (the theory of continuous symmetries), non-commutative geometry (a “quantum” version of classical differential geometry), and, surprisingly, the theory of knots, for which V. Jones received a Fields Medal.  

Strangely enough, although the theory of von Neumann algebras is quite pervasive in mathematics and mathematical physics, their actual construction and classification remains largely shrouded in mystery (despite deep work on classification by A. Connes, also getting him a Fields Medal). Particularly unsatisfactory is that the types of von Neumann algebras that are most relevant to quantum mechanics, so-called “type III”-algebras, are very rare. 

With this Marie-Curie fellowship, I pick up the two challenges of construction and classification, especially focussing on Connes' famous rigidity conjecture for lattices in Lie groups as well as type III von Neumann algebras, using two entirely new approaches. The first is the use of finite-dimensional approximations, that I used previously in a different context (studying the Haagerup property and Lp-Fourier multipliers). The second new approach is based on the theory of quantum groups. 

Utrecht University (host institution) is the unique place in Europe housing both experts in non-commutative analysis and Lie theory, and thereby provides exactly the necessary (complementary) expertise that is necessary to attack these deep and profound problems.

The results will have a lasting impact on and connect further the theories of non-commutative geometry, operator algebras, Lie theory, quantum group theory and partly quantum physics."
702666,"Deep learning and Bayesian inference for medical imaging","2016","2018","Diseases characteristic for modern western civilization, such as cancer, diabetes or cardiovascular disorders, lead to millions of deaths per year in the European Union. In order to decrease this enormous quantity, medical imaging should be widely available at early diagnostics and every stage of a therapy. Nowadays, there are various diagnostics techniques including CT, PET, MRI, however, analysis of a medical image is time-consuming and expensive. Development of new effective automatic tool for medical imaging will appear a new strategy in highly specific control of incidences and disease progression. The aim of the DeeBMED project is to develop powerful automatic medical imaging tool that can cope with main problems associated with complex images like medical scans: multimodality of data distribution, large number of dimension and small number of examples, small amount of labeled data, multi-source learning, and robustness to transformations. In this project I will propose a probabilistic framework that combines different deep neural networks (DNN), such as feedforward nets, convolutional nets, Gaussian processes. I will apply DNN to model probabilistic relationships among a medical scan, a disease label, and hidden variables representing latent factors in data. In the case of a small sample size DNN are prone to overfitting. A possible remedy for that is Bayesian learning, however, it is still challenging how to apply it to DNN. In this project I will use various approaches: modelling weights uncertainty, Dropout, Bayesian Distillation. As the result I predict identification of the first highly effective medical imaging analysis tool that in the future will be widely used by radiologists in medical institutes in the whole EU. Novel automation will drastically reduce time and costs of analysis and provide more accessible diagnostics. The project will be carried out at the University of Amsterdam, under the supervision of Prof. Max Welling."
702875,"Isis, Images and Agency. The Creation, Use and Perception of Religious Iconography Concerning the Egyptian Gods in the Hellenistic and Roman Worlds","2017","2018","'In the Hellenistic and Roman worlds, the Egyptian goddess Isis was remarkably popular along with the deities related to her, such as Sarapis, Harpocrates and Anubis. Tens of thousands of objects, from a wide variety of contexts and periods, convey images that attest to the immense success of these cults. Both rich and coherent, this corpus of transcultural imagery provides an excellent laboratory for the study of the creation, use and perception of ancient figurative media, especially in terms of agency. Previous research on this religious iconography has only wielded a fragmented vision, paying little attention to contexts and media. However, these images can only be understood in relation to one another and as part of their sociocultural and religious networks. Since 2013, reconstituting this overview has been the aim of a Thesaurus whose catalogues gather all Isiac images for every kind of medium, highlighting the contextualised objects and questioning what they meant and did. The progress of this collective undertaking allows me now to present a research project crucial to many categories of historians working on visual (material) culture. By reconstituting the history of Isiac images throughout various types of production, the Thesaurus demonstrates how figurative systems were constantly interacting and evolving during Antiquity. It enables us to ask new questions on the creation, use and perception of these object-images from both a synchronic and diachronic perspective. The synthesis emerging will form a 'historical grammar' revealing the functioning of this figurative culture and its impact on ancient societies. With the largest part of the Thesaurus now available, Leiden University provides the best current academic context for the more interpretative and synthesising parts of the research. By partaking in a more conceptual research culture, this experience will have a decisive impact on my scientific development and will open up numerous new perspectives.'"
702875,"Isis, Images and Agency. The Creation, Use and Perception of Religious Iconography Concerning the Egyptian Gods in the Hellenistic and Roman Worlds","2017","2019","'In the Hellenistic and Roman worlds, the Egyptian goddess Isis was remarkably popular along with the deities related to her, such as Sarapis, Harpocrates and Anubis. Tens of thousands of objects, from a wide variety of contexts and periods, convey images that attest to the immense success of these cults. Both rich and coherent, this corpus of transcultural imagery provides an excellent laboratory for the study of the creation, use and perception of ancient figurative media, especially in terms of agency. Previous research on this religious iconography has only wielded a fragmented vision, paying little attention to contexts and media. However, these images can only be understood in relation to one another and as part of their sociocultural and religious networks. Since 2013, reconstituting this overview has been the aim of a Thesaurus whose catalogues gather all Isiac images for every kind of medium, highlighting the contextualised objects and questioning what they meant and did. The progress of this collective undertaking allows me now to present a research project crucial to many categories of historians working on visual (material) culture. By reconstituting the history of Isiac images throughout various types of production, the Thesaurus demonstrates how figurative systems were constantly interacting and evolving during Antiquity. It enables us to ask new questions on the creation, use and perception of these object-images from both a synchronic and diachronic perspective. The synthesis emerging will form a 'historical grammar' revealing the functioning of this figurative culture and its impact on ancient societies. With the largest part of the Thesaurus now available, Leiden University provides the best current academic context for the more interpretative and synthesising parts of the research. By partaking in a more conceptual research culture, this experience will have a decisive impact on my scientific development and will open up numerous new perspectives.'"
703493,"Affective neurocognitive model for the ‘Uncanny Valley’","2016","2018","The Uncanny Valley hypothesis (UV), proposed already 45 years ago, suggests that too humanlike robots or other artificial characters will elicit feelings of eeriness (Jpn. ‘bukimi’) in human observers. Existing psychological and neuroimaging studies have focused on the humanlikeness dimension of UV but neglected its emotional experience, which was at the heart of the original hypothesis. This interdisciplinary project will develop a thorough model for the emotional dimension of UV, consisting both of subjective verbal descriptions and observed neuronal activation patterns. A series of neuroimaging experiments will be carried out at the Brain and Emotion Laboratory of Maastricht University (UM): the first experiment will test the neuronal correlates of negative emotions elicited by semi-realistic virtual characters, and the second experiment will take a step beyond the original UV hypothesis by comparing the neuronal activation patterns of real and virtual emotional expressions. A self-report questionnaire for verbalizing the emotional experience of UV will be developed during a secondment period at Eindhoven University of Technology (Tu/e). By explicating the emotional experience of UV and by providing open tools for both research and industry, this project will be an important turning point for the future development of all humanlike technologies. Consistently, direct and concrete contacts with the animation industry are planned during the project. My supervisor Prof. de Gelder from UM is one of the thought leaders in the field of affective cognitive neuroscience, and my secondment supervisor Prof. Ijsselsteijn from Tu/e is renowned for his work in human-technology interaction. I am an experienced researcher with a dual background in both of these disciplines, as well as specific background in UV topic. This interdisciplinary synergy will maximize this project’s impact on the European society and help establish my position as a leading independent scientist."
703999,"Evolution of sexual dimorphisms: all about losing not choosing?","2016","2018","Males and females often differ dramatically in phenotype, with one sex exhibiting elaborate ornaments absent in the other. Darwin suggested such dimorphism evolves through sexual selection on males to attract females and repel rival males. Ever since, this framework served to explain why males are showy and females drab. Song in songbirds was a classic example (males sing and females are silent) until our recent research showed that female song is phylogenetically widespread and probably ancestral. Thus, current sex differences in song must have at least partly resulted from females evolving away from males by losing song. Therefore, the key question is not what has led to elaboration in males, but rather, what is responsible for losses in females. I will engage a network of experts from three EU institutions and the general public to participate in addressing this new, pertinent question of trait loss in a large-scale phylogenetic analysis across songbirds. I will focus on three goals important to progress in this field: (1) develop an urgently needed single quantitative score to compare song structure among species, (2) determine how gains and losses of song structure in each sex contribute to overall dimorphism, (3) compare dimorphism to a broad range of ecological and natural history correlates. From the host and partners, I will receive expert training through research in animal communication, bioacoustics, and character evolution, including advanced sound analysis tools during a Secondment and leadership training through a major citizen science project with xeno-canto, the world’s largest bird song database. This inclusive mentorship and training will equip me with diversified and advanced skills to contribute to this important research question and embark on my career goals of leading an independent, integrated research programme in behavioural ecology and evolution."
704759,"Monetary Spaces and hierarchies in Europe. Impact of Complementary Currencies","2016","2018","This research seeks to measure and analyse the social and economic impact of selected Community Currencies in Europe with the use of a self-assessment Total Quality Management model called Common Assessment Framework. Complementary Currencies (CC) are a type of money designed to circulate alongside the Central Bank’s money to address objectives that the conventional money system does not. CC are tied to a specific demarcated community (i.e. locality, mutual-credit networks, sectoral vouchers). The Common Assessment Framework (CAF) engages the organisation and its beneficiaries and performs a study of its structure and operation at a particular point in time and place.
The study will further organizational theory for sustainability and community building, contributing to the Europe 2020 strategy. It builds upon previous efforts funded by the European Union, namely Digipay4growth  and CCIA, by studying the social and economic impact of these projects in order to further theorise CC from a systems and complexity theory perspective. The research will link micro-impact indicators at an organizational level, such as employment generation and access to financial services, with macro indicators at the national level, such as the enhanced GDP that includes well-being and life satisfaction, according to the Beyond GDP initiative of the European Commission. 
The research on CCs as an anti-crisis mechanism is topical at a time when the European Union member states and especially Greece are striving to cope with the financial crisis and its impact on national economies and societies. Several countries have experienced GDP declines and rising unemployment rates, while in Greece the indicators are even worse than during the Great Depression. In that line, the priorities of Europe 2020 include community currencies because of their effectiveness towards social innovation, new modes of sustainable economy, employment and enterprise creation, and local regeneration."
705010,"Distracted drivers in autonomous cars: Do drivers safely detect and react to unexpected warning signals?","2016","2018","Self-driving, or autonomous, cars promise sustained individual mobility while decreasing the risk of accidents due to human error. Their technological development tops the agendas of European governments and car manufacturers. With technology taking centre stage it is easy to overlook the human driver. However, this would be a grave mistake, as autonomous vehicles still require human action. Specifically, the next frontier in autonomous vehicles is a car that controls the vehicle (e.g., steering, acceleration) and monitors the traffic environment, but that can signal a request for human intervention at any time. Little is known about how drivers detect and react to such unexpected signals. Research on lower levels of automation (e.g., cars with cruise control) suggests that reaction times to unexpected signals tend to be slow. It is, however, not clear what causes this slowdown, especially at higher levels of automation. Is this a failure to detect the signal, or a failure to react timely?
My research will identify under what conditions participants (fail to) detect and react to unexpected audio intervention signals. I will measure detection using cognitive neuroscience techniques (Event Related Brain Potentials) and reaction using reaction time in a driving simulator. I will use this innovative method to study detection and reaction in three studies that look at three important factors: the level of automation, the level of distraction of the driver, and the driver's impulsivity and tendency to get distracted. The project combines my expertise on driver distraction and multitasking with Utrecht University's expertise on cognitive neuroscience. The results will provide fundamental insights about human behaviour in higher-level automated vehicles before these systems are released on the road. This knowledge will inform the design of safer technology and better policy for autonomous vehicles."
705188,"Stabilising Protein-Protein Interactions: A Target-Guided Fragment-Based Approach","2016","2018","This action aims to discover novel, synthetically tractable small-molecule stabilisers of the therapeutically important 14-3-3δ – estrogen receptor alpha (ERα) protein-protein interaction (PPI). To achieve this a rational target-guided chemical biology approach will be developed that combines the concepts of fragment-based drug discovery with bioorthogonal synthesis. The significances of achieving this aim are two-fold. First, it would provide valuable tool or lead compounds to aid the maturation of this interaction as a clinical target. Secondly, it would provide a rational and efficient approach for the discovery of PPI stabilisers in general. This under-explored area of pharmaceutical research has the potential to deliver new medicines for the treatment of diseases such as cancer which pose a major societal challenge in Europe. 

The project will combine the powerful tools of synthetic chemistry, biophysical assay techniques and protein crystallography in the true ethos of chemical biology for drug discovery. It will provide the Fellow with excellent experimental training in this increasingly important field, complimenting his proven track-record in synthetic organic chemistry research. Therefore this proposal seeks support to embark on an innovative, integrated and multidisciplinary programme of research which will allow for the consolidation and expansion of the experiences gained by the Fellow during his brief tenure at the ideally suited Laboratory of Chemical Biology, the Technical University of Eindhoven (TU/e).  This Fellowship is a crucial opportunity to enhance the Fellow’s creative and innovative potential thus allowing him to establish an independent research career at the interface of synthetic chemistry and the study of biological systems."
705630,"Beyond the blob: characterizing Prefrontal Cortex networks in prediction and motivation with simultaneous EEG-fMRI recordings","2016","2018","Neural correlates of goal-directed behavior have been extensively studied with functional Magnetic Resonance Imaging (fMRI). This has allowed identifying the functional specialization of subregions in prefrontal cortex (PFC). In particular, medial PFC (MPFC) is involved in error monitoring, cognitive control, reward prediction and motivation, while dorsolateral PFC (DLPFC) supports working memory and goal-maintenance. Though useful, such characterization has neglected one fundamental aspect: network interactions. A mechanistic understanding of how MPFC and DLPFC interact in orchestrating goal-directed behavior is still lacking. Both regions seem to be involved in both prediction and error signalling mechanism, and in motivation-driven task-preparation. To date, no theoretical account has reconciled these findings, nor explained how MPFC and DLPFC interact in producing such effects. Here we propose a novel framework, where error signals generated by MPFC train error representations in DLPFC. These representations are reactivated when the same circumstance recurs and drive proportional MPFC involvement to prevent the error from happening again (by deploying adequate neural resources). The goal of the project is to test this theory by combining the excellent spatial resolution of fMRI with the excellent temporal precision of EEG in conjunction with precise quantitative predictions based on computational models of PFC. Simultaneous EEG-fMRI recordings will allow testing PFC network dynamics, both in a simple sensory prediction paradigm, and in a paradigm modulating motivation, aiming at demonstrating a shared underlying principle. This research programme will provide a neurofunctional characterization of how PFC network interactions drive goal-directed behaviour in both prediction and motivated task engagement. This work has important implications for future studies on PFC both in healthy subjects and in patients with motivation disorders."
705805,"IMPACT OF BUIDING BLOCK SHAPE ON SELF-ASSEMBLY KINETICS","2016","2018","Self-assembly is a spontaneous arrangement of building blocks into ordered structures. Shape of the building block is one of the key factors, determining the structure of resulting assembly. During the process of self-assembly, the building blocks move through thermal motion and, once in contact, adjust their mutual positions and orientations to minimize free energy and form ordered structure. Increasing shape anisotropy of the building block gradually hinders its reorientation during the process and increases the energy barriers. I propose to study the impact of increasing anisotropy of building blocks on their ability to overcome kinetic barriers during self-assembly process and reach equilibrium. Systematic experimental study will be performed with two dimensional Brownian dispersions of platelet microparticles. The platelets will have irregular pentagonal shape of such geometry that allows complete filling of the plane (valid solutions of pentagonal tiling problem). The shape anisotropy of the microparticles will be gradually increased (decreasing symmetry and circularity, increasing complexity of ordered pattern) and the effect on self-assembly kinetics will be evaluated. Proposed study is the first, systematically revealing relation between shape anisotropy and self-assembly kinetics. Its results will enable new fundamental insights into self-assembly of complex shapes.
Proposed self-assembly experiments require large quantities of microparticles of complex shapes and, simultaneously, not larger than a Brownian limit (~micron). Thus, I propose to develop novel low-cost high-throughput synthetic procedure, utilizing stop-flow lithography for production of Brownian silica particles. The host group participance in the project is vital as it is currently the only laboratory in Europe, working with stop-flow lithography. Furthermore, self-assembly is the main research theme in the host group, thus I can rely on their excellence in both parts of proposed project."
706908,"Migration Of Molecules In Coatings","2016","2018","Because of high damage caused by corrosion, polymer protective coatings are materials of great importance. There is growing interest to search for high-performance coatings with less toxic anticorrosive additives (pigments) than commonly used chromates. The main obstacle in design of novel systems is the lack of understanding of fundamental transport phenomena of pigments in the coatings. 
The project MOMIC (Migration Of Molecules In Coatings) aims at investigating the migration mechanism of anticorrosive additives through polymer coatings. Two model systems will be investigated in order to meet this goal, namely isolated particles system, in which the transport phenomena in polymer matrix will be studied and clustered particles system which is a model reflecting commercial coating formulations. In order to evaluate the migration pathways through the coatings two measurement approaches will be employed. The depletion of the pigment particles will be studied with X-ray Computational Tomography (XCT) combined with Scanning Electron Microscopy (SEM)-based sectioning technique. The molecular migration will be followed with a combination of chemical imaging techniques such as Scanning Transmission Electron Microscopy (STEM), (Confocal) Raman and Infrared Spectroscopy.
The project will result in establishing the mechanisms for model systems which are envisioned to be applied to characterise transport phenomena in commercial coatings. This will allow to design coatings with functional additives as well as improve their anticorrosive performance."
707231,"Back to the Future. Perceiving the future and the development of early modern capitalism, 1500-1700","2016","2018","Back2theFuture will develop a new research agenda on the perceptions of the future in the early modern Low Countries. A careful analysis of the semantics of expressions about the future will verify whether the future began to be perceived as malleable, a transition fundamental to the development of capitalism. This project goes beyond the research by intellectual and cultural historians who have focused on 1) the revolutionary eighteenth century; 2) the learned texts and philosophies of history written by the intelligentsia; 3) divination and magic; and 4) the long-term future namely eschatological expectations. If one agrees with the common opinion of social and economic historians that the Low Countries witnessed the early development of capitalism from the late medieval period onward, than it is necessary to look into the beliefs of more ordinary people prior to the eighteenth century.
The project draws on a sizeable source collection of merchant correspondence, selected letters from the 'Prize Papers' and almanacs from the period 1500-1700. The texts will be close-read, expressions about the future will be selected and entered into a database which will include variables about the semantics and future horizons of these expressions. The project has three key outcomes: 1) a fuller understanding of people’s perception of the future and how they thought and wrote about it; 2) it can be (dis)proven whether a shift in thoughts and beliefs about the future interacted with nascent capitalism in the region; 3) a new methodology based on the integration of economic and cultural history and historical sociolinguistics which can be applied to other sources and other European regions. 
Back2theFuture is fully cross-disciplinary. The fellow will acquire a range of new skills, both scholarly and in management which will decisively improve the fellow’s academic and scientific career. Leiden University will benefit from both the project and the fellow’s expertise andnetwork."
707546,"Safe Unmanned Robotic Ensembles","2016","2018","Safe Unmanned Robotic Ensembles (SURE)

Self-driving personal cars that coordinate themselves to eliminate road accidents while doubling the capacity of highways; swarms of autonomous flying machines that quickly map and explore critical areas during emergency response; fleets of service robots that inspect, clean or repair large infrastructures or vessels in a fraction of the time needed to do this manually. These are just a few examples of so called robotic ensembles, and that have the potential of revolutionizing our life in a short time span. But a key factor that can prevent them to deliver their expected benefit, is un-safety. What if such complex collective systems may be made unusable, or even dangerous, by failures or misbehaviours of a few, or even a single of their members? Threats may come from simple and inevitable physical damage occurring to individual units, or may even be the result of the deliberate action of compromised ones, due to malicious cyber-attacks directed at disrupting the service provided by the ensemble. Eradicating such scenarios is precisely the objective of the present proposal, that by directing the fellow research effort to the conception and analysis of an innovative multi-scale, adaptive and distributed diagnosis approach, will actively contribute to the creation of Safe Unmanned Robotic Ensembles (SURE). Delft University of Technology (TUD), combining top-level expertise in modelling and control of vehicular traffic flows, in distributed robotic applications, and in the conduction of robotic test-beds at its world-class experimental facilities, is a unique institution. The one where the researcher will be able to prove the effectiveness of the proposed safety techniques by operating a laboratory scale robotic test-bed. This will pave the way, within the Dutch Automated Vehicle Initiative, for trials on actual cooperative self-driving cars, a motivating example that is projected to be worth 71 billions of Euros in 2030."
707562,"The Power of Silence: A Medical Anthropological Approach to AIDS Care Narratives","2017","2018","Despite the widespread availability of antiretroviral medication, the global AIDS epidemic has not been halted yet and stigmatization of people living with HIV and AIDS continues in most parts of the world. While the social scientific analysis of narratives of people living with HIV/AIDS (PLWHA) has proven crucial in understanding challenges in AIDS care worldwide, the silences that structure such narratives remain under-theorized. Current studies signal that silences may be defenses and active strategies rather than passive responses to stigma, but critical questions remain on how to study, conceptualize and interpret what is unspeakable and unspoken, and sometimes even unthinkable. 
 
This project develops novel analytical tools to understand silences in illness narratives. It is based on empirical data gathered in Indonesia and New York. Its objectives are threefold:

1) To conceptualize how silences shape AIDS care, by analyzing narratives of PLWHA and caregiving institutions (conceptual/empirical goal)
2) To theorize the relation between silence and narrative (theoretical goal)
3) To develop a qualitative methodology for recognizing, inquiring into, and understanding respondents’ silences (epistemological/methodological goal) 

In order to reach these objectives, the researcher will receive advanced training at Harvard University, which is on the forefront of developing multidisciplinary scientific research on HIV/AIDS and narrative theory. The expertise developed at Harvard University will strengthen the medical anthropology program of the University of Amsterdam, which houses the return phase of the project. The project will enhance the career opportunities of the researcher and promises to make significant contributions to the understanding of narratives and silences in AIDS care. These insights are highly relevant for policymakers in the global fight against AIDS and for social scientists who work in the field of global medicine."
708045,"Tensionless strings of six-dimensional superconformal theories","2016","2018","Despite the important role they play in M-theory, six-dimensional superconformal field theories (SCFTs) are to this day not well understood. A characteristic feature of 6d SCFTs is that their degrees of freedom include tensionless strings; while some properties of these strings have been studied in recent years, the 2d SCFTs that govern their behavior have not been constructed. In this proposal I outline a research plan to determine the 2d theories governing the strings, and use this knowledge to study the dynamics of six-dimensional SCFTs.

I also explore two important applications of this class of 2d SCFTs. First, I will determine whether a conventional gravity dual to such 2d theories under the AdS3/CFT2 correspondence exists. I will then use the 2d SCFTs to study the properties of their gravity duals and establish whether such gravity duals behave as string theories, thus testing the string universality conjecture for 3d quantum gravity.

Second, I will use one of the 2d SCFTs under consideration to investigate the Mathieu moonshine conjecture. This conjecture connects two seemingly unrelated areas of mathematics: mock modular forms and representation theory of the Mathieu group M24. It is expected that this deep mathematical relation will be explained by an appropriate string theory construction; I argue that the 2d SCFT under consideration can be expected to play a role in the proof.

The research will take place at the University of Amsterdam’s Institute of Physics. The Institute hosts some of the world’s top experts on the proposed research topics. The project will be conducted by combining techniques from their areas of research with my expertise on six-dimensional SCFTs and their tensionless strings. The research program includes a strong training plan and a clear transfer of knowledge, and will contribute to reinforce European excellence in theoretical high-energy physics."
708193,"Beta-cell inflammation and dysfunction induced by bacterial translocation","2016","2018","Type 2 diabetes (T2D) has risen to epidemic proportions resulting in major morbidity and mortality. In addition to insulin resistance (i.e. impaired insulin action), impaired function and destruction of the insulin-producing beta cells form the direct cause for hyperglycemia and T2D, and causes the progressive course of disease. As such, due to continuous beta-cell destruction, many patients require treatment with exogenous insulin therapy. Clearly, therapies that may halt or reverse this detrimental process are warranted.
An inflammatory process in islets of Langerhans, with infiltration of immune cells and a central role for toll-like receptors (TLR), is present in T2D, however, the primary trigger for this inflammatory response remains unknown. Recently, (diet-induced) alterations in intestinal microbiota composition were shown to associate with T2D. In addition, T2D patients have increased translocation of detrimental bacteria (‘leaky gut’), previously shown to induce adipose tissue inflammation and dysfunction.
Recently, I hypothesized that increased bacterial translocation to the pancreas induces inflammation and beta-cell dysfunction in T2D through TLR related mechanisms. I addressed this hypothesis first by identifying translocated microorganism DNA in pancreatic tissue harvested during pancreatectomy in patients with and without T2D. In pilot data, I have demonstrated increased bacterial load in patients with T2D as compared to control patients. The involved micro organisms with highest pathogenicity will be (an)aerobically cultured and subsequently used in gavage studies in a obese mouse model with or without a knockout for TRL4 to study their effects effects on beta-cell function, glucose metabolism and pancreas inflammation."
